,Name,Colour,Price in Rouble,Price in Tenge,Evaluation,In stock,Url
115,APPLE iPhone 12 128Gb,белый,77990.0,467940.0,,в 16 магазинах,https://www.citilink.ru/product/smartfon-apple-iphone-12-mgjc3ru-a-belyi-1428566/
116,VERTEX Impress Lion 3G Dual Cam 8Gb,морская волна,3141.0,18846.0,4.3,в 40 магазинах,https://www.citilink.ru/product/smartfon-vertex-impress-lion-3g-dual-cam-8gb-1gb-morskaya-volna-3g-5-a-1417320/
117,APPLE iPhone SE 2020 128Gb,черный,43050.0,258300.0,,в 47 магазинах,https://www.citilink.ru/product/smartfon-apple-iphone-se-mhgt3ru-a-chernyi-1429467/
118,NOKIA 5.3 3/64Gb,черный,11390.0,68340.0,5.0,в 3 магазинах,https://www.citilink.ru/product/smartfon-nokia-5-3-64gb-3gb-ugolnyi-3g-4g-6-55-and10-wifi-nfc-gps-1380844/
119,VIVO Y11 32Gb,синий аквамарин,9990.0,59940.0,4.9,в 3 магазинах,https://www.citilink.ru/product/smartfon-vivo-y11-32gb-sinii-akvamarin-1186048/
120,APPLE iPhone 12 64Gb,синий,73990.0,443940.0,,в 16 магазинах,https://www.citilink.ru/product/smartfon-apple-iphone-12-64gb-mgj83ru-a-sinii-1428983/
121,APPLE iPhone 11 64Gb,зеленый,51990.0,311940.0,5.0,в 10 магазинах,https://www.citilink.ru/product/smartfon-apple-iphone-11-mhdg3ru-a-zelenyi-1429418/
122,ZTE Blade L210 32Gb,черный,5290.0,31740.0,5.0,в 48 магазинах,https://www.citilink.ru/product/smartfon-zte-blade-l210-32gb-chernyi-1433141/
123,APPLE iPhone XR 64Gb,красный,44490.0,266940.0,3.0,в 16 магазинах,https://www.citilink.ru/product/smartfon-apple-iphone-xr-mh6p3ru-a-krasnyi-1429475/
124,APPLE iPhone 12 Pro Max 256Gb,синий тихоокеанский,112210.0,673260.0,5.0,в 4 магазинах,https://www.citilink.ru/product/smartfon-apple-iphone-12-pro-max-mgdf3ru-a-sinii-okean-1428622/
125,XIAOMI Poco M3 128Gb,синий,14490.0,86940.0,4.5,в 8 магазинах,https://www.citilink.ru/product/smartfon-xiaomi-poco-m3-sinii-1459981/
126,ZTE Blade A7s 64Gb,темно-синий,9390.0,56340.0,5.0,в 4 магазинах,https://www.citilink.ru/product/smartfon-zte-blade-a7s-64gb-temno-sinii-1433149/
127,XIAOMI Redmi Note 10 Pro 8/128Gb,серый,28990.0,173940.0,5.0,в 1 магазине,https://www.citilink.ru/product/smartfon-xiaomi-redmi-note-10-pro-128gb-8gb-seryi-3g-4g-6-67-and11-802-1490107/
